Price,Size,District,Tenure,Distance,RoomNumber,RoomK,RoomD,RoomL,Kenpei,Youseki,Reform,year_2024
25,20,墨田,17,12,1,1,1,0,60,300,0,1
62,65,墨田,18,9,2,1,1,1,60,300,0,1
29,25,墨田,8,8,1,1,0,0,80,400,0,1
24,20,墨田,16,10,1,1,0,0,80,400,0,1
28,35,墨田,39,9,1,1,1,1,60,300,1,1
55,50,墨田,10,3,2,1,1,1,80,400,0,1
20,20,墨田,18,10,1,1,0,0,60,300,0,1
43,40,墨田,12,10,1,1,1,1,80,500,0,1
24,25,墨田,18,3,1,1,0,0,60,300,0,1
48,50,墨田,37,10,2,1,1,1,80,500,1,1
40,50,墨田,47,5,2,1,1,1,60,300,1,1
30,25,墨田,7,4,1,1,0,0,60,300,0,1
32,25,墨田,4,5,1,1,0,0,80,500,0,1
30,25,墨田,7,4,1,1,0,0,60,300,1,1
73,70,墨田,28,3,3,1,1,1,60,300,1,1
74,70,墨田,27,3,3,1,1,1,80,500,0,1
48,40,墨田,7,4,1,1,1,1,60,300,0,1
41,35,墨田,16,2,1,1,1,1,60,300,0,1
37,40,墨田,37,1,1,1,1,1,80,500,1,1
34,25,墨田,4,5,1,1,0,0,80,500,0,1
24,25,墨田,7,1,1,1,0,0,80,500,0,1
58,50,墨田,28,4,2,1,1,1,60,300,1,1
50,65,墨田,28,8,3,1,1,1,80,400,1,1
41,35,墨田,8,4,1,1,1,1,80,300,0,1
99,70,墨田,9,3,3,1,1,1,80,300,1,1
29,55,墨田,44,1,2,1,1,1,80,200,0,1
41,40,墨田,17,5,1,1,1,1,80,400,0,1
29,25,墨田,8,4,1,1,0,0,80,300,0,1
53,55,墨田,28,4,3,1,1,1,80,400,1,1
47,60,墨田,44,1,3,1,1,1,80,200,1,1
28,25,墨田,8,4,1,1,0,0,80,300,1,1
52,65,墨田,44,1,2,1,1,1,80,200,1,1
11,15,墨田,33,2,1,1,0,0,80,200,0,1
27,25,墨田,8,5,1,1,0,0,80,200,0,1
87,65,墨田,13,6,3,1,1,1,80,500,0,1
78,65,墨田,10,6,3,1,1,1,80,500,0,1
22,20,墨田,17,3,1,1,0,0,80,500,0,1
11,25,墨田,50,6,1,1,0,0,80,400,0,1
24,20,墨田,17,3,1,1,0,0,80,500,0,1
52,55,墨田,28,7,3,1,1,1,60,300,1,1
24,25,墨田,12,10,1,1,0,0,60,300,0,1
30,25,墨田,10,4,1,1,0,0,80,700,1,1
53,40,墨田,16,3,1,1,1,1,80,700,0,1
27,20,墨田,16,3,1,0,0,0,80,700,0,1
27,25,墨田,16,9,1,1,0,0,80,600,0,1
69,55,墨田,27,6,3,1,1,1,80,600,1,1
42,35,墨田,3,5,1,1,1,1,80,600,0,1
53,55,墨田,40,9,3,1,1,1,80,600,1,1
17,30,墨田,46,8,1,1,0,0,80,600,1,1
38,55,墨田,40,9,1,1,1,1,80,600,0,1
30,25,墨田,9,6,1,1,0,0,80,600,0,1
14,15,墨田,30,4,1,1,0,0,80,500,0,1
50,45,墨田,0,5,2,1,1,1,80,200,0,1
32,25,墨田,1,3,1,1,1,1,80,400,0,1
32,25,墨田,1,3,1,1,1,0,80,400,0,1
32,25,墨田,1,3,1,1,1,0,80,400,0,1
49,45,墨田,0,5,2,1,1,1,80,200,0,1
26,25,墨田,8,5,1,1,0,0,80,300,0,1
21,20,墨田,15,8,1,1,0,0,60,300,1,1
14,50,墨田,47,6,2,1,1,0,80,200,0,1
30,30,墨田,0,5,1,1,1,1,80,200,0,1
40,35,墨田,0,5,1,1,1,1,80,200,0,1
25,25,墨田,6,6,1,1,0,0,80,400,0,1
31,25,墨田,5,6,1,1,0,0,80,500,0,1
28,25,墨田,1,7,1,1,0,0,80,400,0,1
50,55,墨田,44,8,3,1,1,1,80,400,1,1
47,35,墨田,4,6,1,1,1,1,80,500,0,1
44,55,墨田,22,8,2,1,1,1,80,500,0,1
86,65,墨田,13,7,3,1,1,1,80,500,0,1
44,55,墨田,29,12,2,1,1,1,60,300,1,1
43,25,墨田,2,6,1,1,0,0,80,600,0,1
41,25,墨田,2,6,1,1,0,0,80,600,0,1
42,25,墨田,2,6,1,1,1,0,80,600,1,1
41,25,墨田,2,6,1,1,0,0,80,600,0,1
42,25,墨田,2,6,1,1,1,0,80,600,0,1
42,25,墨田,2,6,1,1,0,0,80,600,0,1
42,25,墨田,2,6,1,1,1,0,80,600,0,1
22,20,墨田,17,6,1,1,0,0,80,500,0,1
51,50,墨田,22,8,2,1,1,1,80,400,0,1
43,25,墨田,2,6,1,1,0,0,80,600,0,1
42,40,墨田,4,9,2,1,1,1,80,200,0,1
37,65,墨田,10,9,3,1,1,1,80,200,0,1
45,60,墨田,26,3,3,1,1,1,80,400,1,1
47,65,墨田,10,9,3,1,1,1,80,200,0,1
30,65,墨田,26,8,3,1,1,1,80,200,0,1
45,70,墨田,33,8,2,1,1,1,80,200,1,1
13,40,墨田,40,3,2,1,1,1,80,300,0,1
21,15,墨田,19,7,1,1,0,0,60,300,0,1
27,25,墨田,11,7,1,1,0,0,60,300,0,1
45,55,墨田,24,6,3,1,1,1,80,500,0,1
27,25,墨田,9,6,1,1,0,0,60,300,0,1
21,20,墨田,18,5,1,1,0,0,60,300,1,1
37,40,墨田,19,2,1,1,1,0,80,500,0,1
35,35,墨田,21,8,1,1,1,1,60,400,1,1
44,40,墨田,7,7,1,1,1,1,80,400,0,1
26,40,墨田,34,7,1,1,1,0,60,400,0,1
40,40,墨田,17,5,2,1,1,0,60,400,0,1
32,50,墨田,29,3,2,1,1,1,60,400,0,1
54,40,墨田,7,7,1,1,1,1,80,400,0,1
40,55,墨田,16,11,2,1,1,1,60,300,1,1
27,20,墨田,5,12,1,1,0,0,60,300,0,1
35,60,墨田,24,13,2,1,1,1,60,300,1,1
41,40,墨田,5,12,1,1,1,1,60,300,0,1
36,60,墨田,42,10,1,1,1,1,80,400,1,1
45,60,墨田,12,9,3,1,1,1,80,400,0,1
21,20,墨田,18,5,1,1,0,0,80,300,0,1
27,25,墨田,11,1,1,1,0,0,80,300,0,1
40,50,墨田,48,5,2,1,1,1,60,300,1,1
25,25,墨田,13,2,1,1,0,0,80,300,0,1
100,75,墨田,15,6,3,1,1,1,60,300,0,1
25,25,墨田,8,2,1,1,0,0,80,300,0,1
45,50,墨田,11,5,2,1,1,1,80,300,0,1
56,50,墨田,15,6,2,1,1,1,60,300,0,1
39,50,墨田,48,5,2,1,1,1,60,300,1,1
17,20,墨田,17,4,1,1,0,0,80,300,1,1
56,65,墨田,22,4,3,1,1,1,80,300,0,1
24,20,墨田,15,5,1,1,0,0,80,300,1,1
15,25,墨田,11,6,1,1,0,0,80,300,0,1
19,20,墨田,24,5,1,1,0,0,80,300,0,1
75,75,墨田,19,7,2,1,1,1,80,300,0,1
16,20,墨田,17,4,1,1,0,0,80,300,0,1
33,25,墨田,5,4,1,1,0,0,80,500,0,1
30,25,墨田,3,5,1,1,0,0,60,300,0,1
84,80,墨田,24,7,4,1,1,1,60,300,0,1
31,25,墨田,6,2,1,1,0,0,80,300,0,1
35,25,墨田,0,5,1,1,1,1,60,300,0,1
10,15,墨田,35,6,1,1,0,0,60,200,0,1
40,40,墨田,8,6,1,1,1,1,60,200,1,1
26,55,墨田,11,18,3,1,1,1,60,200,0,1
27,25,墨田,3,7,1,1,0,0,60,200,0,1
38,50,墨田,19,6,2,1,1,1,80,500,0,1
28,25,墨田,7,5,1,1,0,0,80,500,0,1
65,50,墨田,0,6,2,1,1,1,80,500,0,1
40,60,墨田,21,8,2,1,1,1,80,400,0,1
49,50,墨田,6,5,2,1,1,1,80,400,0,1
29,25,墨田,7,5,1,1,1,0,80,500,0,1
38,40,墨田,11,4,1,1,1,1,80,500,1,1
57,65,墨田,22,5,3,1,1,1,80,400,1,1
28,25,墨田,6,7,1,1,0,0,80,400,1,1
37,55,墨田,27,2,2,1,1,1,80,500,0,1
28,25,墨田,9,1,1,1,0,0,80,300,0,1
65,65,墨田,23,4,3,1,1,1,80,500,0,1
82,75,墨田,19,4,3,1,1,1,80,300,1,1
45,65,墨田,19,6,2,1,1,1,80,500,0,1
36,60,墨田,28,6,2,1,1,1,80,300,0,1
27,25,墨田,9,6,1,1,0,0,80,500,0,1
46,70,墨田,28,6,3,1,1,1,80,300,0,1
23,20,墨田,17,9,1,1,0,0,80,300,0,1
23,20,墨田,17,9,1,1,0,0,80,300,0,1
40,40,墨田,8,12,2,1,1,0,80,300,0,1
19,20,墨田,18,9,1,1,0,0,80,300,1,1
29,25,墨田,7,6,1,1,0,0,80,200,0,1
29,25,墨田,7,6,1,1,0,0,80,200,0,1
21,20,墨田,18,9,1,1,0,0,80,400,0,1
24,20,墨田,18,9,1,1,0,0,80,400,0,1
61,55,墨田,13,7,2,1,1,1,80,300,1,1
70,65,墨田,19,7,3,1,1,1,60,300,0,1
48,60,墨田,27,6,3,1,1,1,60,300,1,1
40,40,墨田,15,7,1,1,1,1,80,500,1,1
53,55,墨田,25,8,2,1,1,1,80,500,1,1
26,25,墨田,11,9,1,1,0,0,80,400,0,1
54,45,墨田,13,8,2,1,1,1,80,400,0,1
60,40,墨田,1,10,1,1,1,1,80,600,0,1
32,25,墨田,5,8,1,1,0,0,80,400,0,1
30,25,墨田,5,8,1,1,0,0,80,400,0,1
23,20,墨田,17,11,1,1,0,0,80,500,0,1
32,25,墨田,6,8,1,1,0,0,80,400,0,1
17,25,墨田,8,9,1,1,0,0,80,600,0,1
53,60,墨田,25,6,2,1,1,1,80,400,1,1
29,40,墨田,40,7,1,1,1,1,80,400,0,1
50,50,墨田,7,10,2,1,1,0,80,400,0,1
43,50,墨田,6,8,1,1,1,1,80,400,0,1
43,50,墨田,6,8,1,1,1,1,80,400,0,1
53,60,墨田,27,4,3,1,1,1,80,600,0,1
41,50,墨田,5,8,1,1,1,1,80,400,0,1
48,35,墨田,41,9,1,1,1,1,80,500,1,1
26,25,墨田,12,6,1,1,0,0,60,300,0,1
31,25,墨田,6,10,1,1,0,0,80,400,1,1
29,25,墨田,7,9,1,1,0,0,80,400,0,1
21,20,墨田,16,3,1,1,0,0,80,400,0,1
45,55,墨田,27,8,2,1,1,1,80,500,0,1
48,60,墨田,42,7,3,1,1,1,80,500,1,1
36,25,墨田,1,4,1,1,1,0,80,300,0,1
52,60,墨田,42,7,3,1,1,1,80,500,1,1
26,25,墨田,7,9,1,1,0,0,80,400,1,1
90,70,墨田,7,8,3,1,1,1,80,500,0,1
24,45,墨田,35,7,2,1,1,0,80,500,0,1
37,30,墨田,5,8,1,1,1,0,80,500,0,1
27,25,墨田,7,10,1,1,0,0,80,300,0,1
27,25,墨田,10,10,1,1,0,0,80,500,1,1
27,25,墨田,10,10,1,1,0,0,80,500,0,1
85,80,墨田,27,5,3,1,1,1,80,500,1,1
24,25,墨田,16,5,1,1,0,0,80,400,0,1
20,50,墨田,40,13,2,1,1,0,80,200,0,1
36,60,墨田,27,14,2,1,1,1,80,400,1,1
51,60,墨田,8,11,3,1,1,1,80,400,1,1
28,70,墨田,19,4,3,1,1,1,80,400,0,1
21,40,墨田,45,12,2,1,1,0,80,400,1,1
29,25,墨田,5,11,1,1,0,0,80,200,0,1
40,50,墨田,14,1,2,1,1,1,80,400,1,1
21,40,墨田,45,12,2,1,1,0,80,400,1,1
44,65,墨田,32,5,3,1,1,1,80,400,1,1
44,65,墨田,32,5,3,1,1,1,80,400,1,1
26,50,墨田,14,1,2,1,1,1,80,400,0,1
57,70,墨田,35,5,2,1,1,1,80,500,1,1
69,65,墨田,28,9,3,1,1,1,60,300,1,1
43,45,墨田,28,6,2,1,1,0,60,300,1,1
21,25,墨田,18,11,1,1,0,0,80,300,0,1
57,40,墨田,3,11,1,1,1,1,60,300,0,1
24,25,墨田,11,9,1,1,0,0,80,300,0,1
25,25,墨田,11,9,1,1,0,0,60,400,0,1
33,25,墨田,8,3,1,1,0,0,80,500,0,1
63,95,墨田,44,6,4,1,1,1,80,500,1,1
34,40,墨田,12,4,1,1,1,1,80,600,0,1
25,20,墨田,16,4,1,1,1,0,80,500,0,1
31,25,墨田,12,4,1,1,0,0,80,600,0,1
24,25,墨田,13,7,1,1,0,0,80,500,0,1
31,25,墨田,6,6,1,1,0,0,80,400,0,1
17,25,墨田,41,8,1,1,0,0,80,400,0,1
53,55,墨田,23,5,2,1,1,1,80,600,0,1
80,50,江東,5,6,2,1,1,1,60,300,0,1
80,50,江東,5,6,2,1,1,1,60,300,0,1
120,70,江東,5,4,2,1,1,1,60,300,0,1
110,75,江東,5,6,3,1,1,1,60,300,0,1
86,50,江東,5,6,2,1,1,1,60,300,0,1
130,75,江東,5,6,3,1,1,1,60,300,0,1
100,80,江東,15,9,3,1,1,1,60,300,0,1
85,65,江東,10,10,3,1,1,1,60,300,0,1
77,55,江東,4,3,2,1,1,1,60,300,0,1
75,65,江東,18,10,1,1,1,1,60,300,0,1
56,35,江東,14,8,1,1,1,1,60,300,0,1
75,55,江東,10,10,2,1,1,1,60,300,0,1
100,70,江東,14,8,3,1,1,1,60,300,0,1
70,55,江東,10,10,2,1,1,1,60,300,0,1
76,55,江東,14,8,2,1,1,1,60,300,0,1
78,55,江東,15,9,2,1,1,1,60,300,0,1
86,65,江東,14,8,2,1,1,1,60,300,0,1
85,75,江東,18,10,2,1,1,1,60,300,1,1
70,65,江東,10,10,2,1,1,1,60,300,0,1
99,85,江東,14,8,2,1,1,1,60,300,1,1
56,60,江東,20,4,1,1,1,1,60,300,0,1
95,65,江東,15,9,1,1,1,1,60,300,0,1
68,55,江東,15,9,2,1,1,1,60,300,0,1
65,60,江東,14,8,2,1,1,1,60,300,0,1
99,70,江東,14,8,3,1,1,1,60,300,0,1
54,45,江東,15,9,1,1,1,1,60,300,0,1
130,90,江東,18,10,1,1,1,1,60,300,1,1
60,55,江東,4,3,2,1,1,1,60,300,0,1
73,55,江東,15,9,2,1,1,1,60,300,0,1
32,25,江東,0,12,1,1,0,0,80,300,0,1
32,25,江東,0,12,1,1,0,0,80,300,0,1
28,25,江東,0,12,1,1,0,0,80,300,0,1
26,25,江東,10,11,1,1,0,0,60,300,0,1
35,25,江東,5,8,1,1,0,0,80,600,0,1
29,25,江東,19,7,1,1,0,0,80,600,0,1
35,25,江東,9,5,1,1,0,0,80,500,0,1
36,25,江東,9,5,1,1,0,0,80,500,0,1
35,25,江東,9,5,1,1,0,0,80,500,0,1
34,25,江東,5,8,1,1,0,0,80,600,0,1
34,25,江東,9,5,1,1,0,0,60,300,0,1
46,70,江東,41,7,3,1,1,1,60,300,1,1
31,65,江東,41,7,3,1,1,1,60,300,0,1
23,20,江東,18,6,1,1,0,0,60,300,0,1
24,20,江東,15,9,1,1,0,0,60,300,0,1
36,50,江東,41,15,2,1,1,1,60,300,1,1
75,65,江東,11,13,3,1,1,1,60,300,1,1
39,50,江東,45,12,2,1,1,1,60,300,1,1
47,60,江東,41,15,3,1,1,1,60,300,1,1
29,55,江東,45,12,3,1,1,1,60,300,0,1
44,50,江東,41,15,2,1,1,1,60,300,1,1
76,75,江東,11,14,3,1,1,1,60,300,0,1
30,20,江東,13,8,1,1,0,0,60,400,0,1
39,45,江東,26,1,1,1,1,0,60,400,0,1
30,25,江東,6,2,1,1,0,0,80,500,1,1
25,60,江東,44,5,3,1,1,1,60,300,0,1
100,75,江東,5,4,3,1,1,1,60,300,0,1
84,100,江東,38,3,4,1,1,1,60,300,1,1
34,25,江東,6,2,1,1,1,0,60,300,0,1
50,55,江東,51,5,3,1,1,1,60,400,1,1
26,25,江東,11,11,1,1,0,0,80,400,0,1
89,70,江東,4,9,3,1,1,1,60,300,0,1
26,25,江東,7,11,1,1,0,0,80,400,0,1
85,65,江東,6,5,3,1,1,1,60,300,0,1
24,20,江東,15,9,1,1,0,0,80,400,0,1
97,70,江東,4,9,3,1,1,1,60,300,0,1
46,65,江東,32,2,3,1,1,1,60,300,1,1
35,25,江東,4,6,1,1,1,0,80,500,0,1
41,65,江東,27,4,3,1,1,1,60,400,0,1
40,25,江東,1,4,1,1,1,0,80,500,0,1
39,25,江東,1,4,1,1,1,0,80,500,0,1
44,25,江東,1,4,1,1,1,0,80,500,0,1
32,25,江東,6,6,1,1,0,0,60,300,0,1
33,65,江東,44,3,3,1,1,1,60,400,0,1
35,25,江東,1,4,1,1,0,0,80,500,0,1
62,65,江東,27,3,3,1,1,1,60,300,0,1
49,60,江東,20,9,2,1,1,1,60,300,0,1
54,65,江東,34,1,3,1,1,1,80,500,1,1
37,25,江東,1,4,1,1,0,0,80,500,0,1
38,25,江東,1,4,1,1,1,0,80,500,0,1
37,25,江東,1,4,1,1,0,0,80,500,0,1
21,20,江東,18,2,1,1,0,0,80,500,0,1
34,25,江東,1,4,1,1,0,0,80,500,0,1
38,25,江東,1,4,1,1,0,0,80,500,0,1
120,105,江東,20,9,4,1,1,1,60,300,0,1
17,20,江東,35,3,1,0,0,0,60,300,0,1
32,25,江東,6,6,1,0,0,0,60,300,0,1
23,20,江東,18,2,1,1,0,0,80,500,0,1
44,55,江東,20,1,2,1,1,1,80,500,0,1
63,80,江東,21,9,3,1,1,1,60,300,0,1
43,65,江東,45,8,3,1,1,1,60,300,0,1
74,85,江東,27,6,3,1,1,1,60,300,0,1
11,20,江東,35,3,1,1,0,0,80,500,0,1
51,70,江東,24,6,3,1,1,1,60,300,0,1
12,20,江東,35,3,1,1,0,0,80,500,0,1
68,75,江東,29,4,3,1,1,1,60,300,0,1
32,25,江東,5,2,1,1,0,0,80,500,0,1
80,70,江東,15,5,1,1,1,1,80,500,0,1
69,65,江東,12,5,3,1,1,1,60,300,0,1
77,65,江東,15,2,3,1,1,1,80,500,1,1
76,65,江東,12,5,3,1,1,1,60,300,0,1
30,25,江東,13,6,1,1,0,0,60,300,0,1
25,30,江東,22,2,1,1,0,0,60,400,1,1
37,50,江東,38,2,2,1,1,1,60,400,1,1
60,100,江東,38,3,3,1,1,1,60,400,1,1
32,60,江東,42,4,3,1,1,1,60,300,0,1
29,60,江東,42,4,3,1,1,1,60,300,0,1
40,65,江東,38,2,3,1,1,1,60,400,1,1
42,70,江東,43,5,3,1,1,1,60,300,1,1
50,65,江東,16,8,3,1,1,1,60,300,1,1
42,55,江東,43,3,3,1,1,1,80,400,1,1
46,65,江東,38,2,3,1,1,1,60,400,1,1
29,50,江東,38,2,2,1,1,1,60,400,0,1
41,55,江東,38,2,2,1,1,1,60,400,1,1
69,70,江東,8,9,3,1,1,1,60,300,0,1
19,20,江東,17,13,1,1,0,0,80,400,0,1
8.9,25,江東,50,16,1,1,1,1,60,300,0,1
55,75,江東,42,7,4,1,1,1,80,700,1,1
30,30,江東,16,6,1,1,1,0,80,500,0,1
24,50,江東,32,15,2,1,1,0,80,500,0,1
71,65,江東,10,6,3,1,1,1,60,300,0,1
21,20,江東,15,10,1,1,0,0,60,400,0,1
28,25,江東,9,8,1,1,0,0,80,500,0,1
21,20,江東,19,6,1,1,0,0,80,500,0,1
53,65,江東,26,14,3,1,1,1,60,300,1,1
75,70,江東,20,3,3,1,1,1,80,700,0,1
26,25,江東,9,8,1,1,0,0,80,500,0,1
19,20,江東,16,7,1,1,0,0,60,300,1,1
110,70,江東,3,3,3,1,1,1,60,300,0,1
26,25,江東,9,8,1,1,0,0,80,500,0,1
15,20,江東,33,8,1,1,0,0,60,400,1,1
24,25,江東,8,7,1,1,0,0,60,400,0,1
22,50,江東,53,7,1,1,1,1,60,300,1,1
29,25,江東,9,8,1,1,0,0,80,500,1,1
33,55,江東,24,8,2,1,1,1,80,600,0,1
110,75,江東,3,3,2,1,1,1,80,700,0,1
25,25,江東,12,5,1,1,0,0,60,300,1,1
44,60,江東,44,5,3,1,1,1,60,300,1,1
40,55,江東,35,10,2,1,1,1,60,300,0,1
11,15,江東,39,5,1,0,0,0,80,600,0,1
12,25,江東,50,13,1,1,1,0,80,500,1,1
15,15,江東,32,11,1,1,0,0,60,300,0,1
27,25,江東,10,10,1,1,0,0,60,500,0,1
25,25,江東,10,10,1,1,0,0,60,500,1,1
26,20,江東,12,4,1,1,0,0,80,600,1,1
27,20,江東,16,4,1,1,0,0,80,500,0,1
22,25,江東,7,11,1,1,0,0,60,300,1,1
8.6,25,江東,50,13,1,1,1,1,80,500,0,1
8.4,25,江東,50,13,1,1,1,1,80,500,0,1
6.2,25,江東,35,11,1,1,0,0,60,300,1,1
8.8,25,江東,50,13,1,1,0,0,80,500,0,1
60,65,江東,15,8,3,1,1,1,80,300,0,1
33,25,江東,1,11,1,1,1,0,60,300,0,1
19,20,江東,12,4,1,1,0,0,80,600,0,1
100,70,江東,3,3,3,1,1,1,80,700,0,1
120,70,江東,3,3,3,1,1,1,60,300,0,1
21,20,江東,18,9,1,1,0,0,60,400,1,1
26,25,江東,12,3,1,1,0,0,80,600,1,1
26,25,江東,12,3,1,1,0,0,80,700,0,1
44,60,江東,25,10,3,1,1,1,60,300,0,1
42,70,江東,42,7,3,1,1,1,80,700,0,1
30,30,江東,16,6,1,1,1,0,80,500,0,1
37,55,江東,29,8,2,1,1,1,60,300,0,1
39,60,江東,38,18,2,1,1,1,80,400,0,1
43,60,江東,44,5,3,1,1,1,60,300,1,1
9.8,15,江東,35,11,1,0,0,0,80,500,0,1
35,55,江東,48,3,3,1,1,1,60,400,1,1
19,20,江東,16,2,1,1,0,0,60,400,0,1
20,20,江東,16,2,1,1,0,0,60,400,0,1
63,70,江東,20,3,3,1,1,1,60,400,1,1
21,20,江東,17,12,1,1,0,0,60,300,0,1
22,25,江東,16,12,1,1,0,0,80,500,0,1
54,65,江東,15,9,3,1,1,1,60,300,0,1
54,65,江東,21,11,2,1,1,1,60,300,1,1
37,65,江東,21,11,1,1,1,1,60,300,0,1
45,85,江東,21,11,3,1,1,1,60,300,0,1
50,70,江東,21,11,3,1,1,1,60,300,1,1
47,80,江東,44,15,3,1,1,1,60,300,1,1
27,25,江東,7,16,1,1,0,0,60,400,0,1
17,35,江東,35,10,2,1,1,0,60,300,0,1
46,70,江東,39,7,3,1,1,1,60,300,1,1
21,20,江東,17,12,1,1,0,0,80,400,0,1
45,65,江東,20,15,2,1,1,1,80,400,0,1
50,65,江東,25,18,3,1,1,1,80,400,1,1
27,30,江東,18,8,1,1,1,0,60,300,1,1
56,70,江東,28,10,4,1,1,1,60,300,0,1
61,85,江東,22,14,3,1,1,1,60,300,0,1
28,55,江東,43,10,3,1,1,1,60,300,0,1
19,20,江東,18,8,1,1,0,0,60,400,0,1
44,55,江東,40,10,3,1,1,1,60,300,1,1
77,90,江東,16,15,3,1,1,1,60,300,0,1
34,55,江東,43,10,3,1,1,1,60,300,1,1
39,65,江東,40,15,3,1,1,1,60,300,1,1
32,25,江東,0,12,1,1,0,0,60,300,0,1
31,25,江東,0,12,1,1,0,0,60,300,0,1
29,25,江東,0,12,1,1,0,0,60,300,0,1
30,25,江東,0,12,1,1,0,0,60,400,0,1
22,50,江東,52,14,2,1,1,1,60,300,1,1
85,70,江東,22,6,3,1,1,1,60,300,1,1
81,70,江東,20,4,3,1,1,1,60,300,1,1
59,55,江東,22,6,2,1,1,1,60,300,0,1
110,80,江東,7,7,3,1,1,1,80,400,0,1
78,70,江東,20,5,3,1,1,1,60,300,0,1
24,45,江東,39,3,1,1,1,1,60,300,0,1
47,65,江東,43,9,3,1,1,1,60,400,1,1
67,70,江東,33,2,2,1,1,1,60,300,0,1
53,55,江東,29,3,3,1,1,1,80,600,1,1
35,25,江東,6,11,1,1,0,0,60,300,0,1
29,25,江東,6,11,1,1,0,0,60,300,0,1
110,75,江東,10,11,3,1,1,1,60,300,0,1
33,25,江東,5,4,1,1,0,0,60,300,0,1
31,25,江東,5,6,1,1,0,0,60,300,0,1
33,25,江東,5,6,1,1,0,0,60,300,0,1
33,25,江東,5,9,1,1,0,0,60,300,0,1
54,65,江東,22,4,2,1,1,1,60,300,0,1
22,25,江東,12,6,1,1,0,0,60,300,0,1
65,75,江東,36,5,3,1,1,1,60,300,1,1
58,75,江東,24,12,3,1,1,1,60,200,1,1
9.5,15,江東,35,14,1,1,0,0,60,200,0,1
68,70,江東,24,12,3,1,1,1,60,200,1,1
67,75,江東,24,12,3,1,1,1,60,200,1,1
61,85,江東,24,12,3,1,1,1,60,200,0,1
69,85,江東,24,12,3,1,1,1,60,200,0,1
44,60,江東,42,12,3,1,1,1,60,300,1,1
21,20,江東,15,15,1,1,0,0,60,300,0,1
41,80,江東,43,10,3,1,1,1,60,300,0,1
27,20,江東,15,15,1,1,0,0,60,300,0,1
71,90,江東,21,12,3,1,1,1,60,300,0,1
24,20,江東,15,15,1,1,0,0,60,300,0,1
26,25,江東,11,4,1,1,0,0,60,300,1,1
47,55,江東,25,3,2,1,1,1,60,300,0,1
15,20,江東,28,3,1,1,0,0,60,300,0,1
63,65,江東,22,4,3,1,1,1,60,300,1,1
44,55,江東,25,3,2,1,1,1,60,300,0,1
82,65,江東,12,4,2,1,1,0,60,400,1,1
26,25,江東,10,5,1,1,0,0,60,300,0,1
98,70,江東,10,9,3,1,1,1,60,400,0,1
130,85,江東,10,9,3,1,1,1,60,400,0,1
88,70,江東,10,9,3,1,1,1,60,400,0,1
69,65,江東,12,9,2,1,1,1,60,400,0,1
77,65,江東,12,4,2,1,1,1,60,400,1,1
25,25,江東,10,5,1,1,0,0,60,300,0,1
92,70,江東,10,9,3,1,1,1,60,400,0,1
95,70,江東,10,9,2,1,1,1,60,400,0,1
70,55,江東,12,4,2,1,1,1,60,400,0,1
83,85,江東,19,6,2,1,1,1,60,400,0,1
62,55,江東,19,6,1,1,1,1,60,400,0,1
85,85,江東,19,6,2,1,1,1,60,400,0,1
160,100,江東,20,6,3,1,1,1,60,400,1,1
83,85,江東,19,6,1,1,1,1,60,400,0,1
74,70,江東,17,10,3,1,1,1,60,400,0,1
80,80,江東,19,6,3,1,1,1,60,400,0,1
60,55,江東,15,10,1,1,1,1,60,400,1,1
100,105,江東,19,6,3,1,1,1,60,400,0,1
73,80,江東,20,6,2,1,1,1,60,400,0,1
83,85,江東,19,6,2,1,1,1,60,400,0,1
85,90,江東,17,10,3,1,1,1,60,400,0,1
100,100,江東,20,6,2,1,1,1,60,400,0,1
75,80,江東,19,6,2,1,1,1,60,400,0,1
74,70,江東,16,9,2,1,1,1,60,400,0,1
53,65,江東,25,13,3,1,1,1,60,300,0,1
90,75,江東,4,11,3,1,1,1,60,200,0,1
27,25,江東,12,10,1,1,0,0,60,300,0,1
90,70,江東,4,11,3,1,1,1,60,200,0,1
96,75,江東,19,5,3,1,1,1,60,400,0,1
99,85,江東,18,8,3,1,1,1,60,300,0,1
73,75,江東,23,8,3,1,1,1,60,300,0,1
50,55,江東,49,1,3,1,1,1,60,300,0,1
39,35,江東,19,10,1,1,1,1,60,300,1,1
90,65,江東,14,6,2,1,1,1,80,400,0,1
110,75,江東,18,10,4,1,1,1,60,300,1,1
99,70,江東,19,3,2,1,1,1,60,300,0,1
140,90,江東,19,5,3,1,1,1,60,400,0,1
60,75,江東,18,10,4,1,1,1,60,300,0,1
34,25,江東,6,1,1,1,0,0,80,400,0,1
69,75,江東,39,7,3,1,1,1,60,300,1,1
70,60,江東,18,8,2,1,1,1,60,300,0,1
36,25,江東,6,1,1,1,0,0,80,400,0,1
100,70,江東,14,6,2,1,1,1,80,400,0,1
64,60,江東,24,2,3,1,1,1,60,400,1,1
30,25,江東,10,1,1,1,0,0,80,500,0,1
27,25,江東,10,3,1,1,0,0,60,400,0,1
67,65,江東,22,5,2,1,1,1,60,400,0,1
78,60,江東,19,5,2,1,1,1,60,400,1,1
30,40,江東,51,4,1,1,1,1,60,400,1,1
61,50,江東,20,6,1,1,1,1,60,400,1,1
56,55,江東,22,3,2,1,1,1,80,500,1,1
58,50,江東,19,5,1,1,1,1,60,400,0,1
