Price,Size,District,Tenure,Distance,RoomNumber,RoomK,RoomD,RoomL,Kenpei,Youseki,Reform,year_2024
23,25,台東区,11,5,1,1,0,0,80,600,0,0
22,25,台東区,10,7,1,1,0,0,80,500,0,0
31,35,台東区,15,7,1,1,1,0,80,500,0,0
40,40,台東区,6,4,1,1,1,1,80,600,0,1
49,40,台東区,6,4,1,1,1,1,80,600,1,1
33,25,台東区,10,3,1,1,0,0,80,400,1,1
39,40,台東区,6,3,1,1,1,0,80,400,0,1
14,20,台東区,14,5,1,1,0,0,80,500,1,1
35,40,台東区,5,3,2,1,1,0,80,400,0,0
25,25,台東区,9,4,1,1,0,0,80,500,0,0
37,40,台東区,9,5,1,1,1,0,80,500,1,0
19,30,台東区,7,3,1,1,1,0,80,600,1,0
41,50,台東区,0,4,1,1,1,1,80,600,0,0
35,50,台東区,14,1,2,1,1,1,80,400,0,0
24,30,台東区,12,4,1,1,1,1,80,500,0,0
25,25,台東区,12,4,1,1,0,0,80,500,1,0
31,20,台東区,7,7,1,1,0,0,80,500,0,1
29,30,台東区,16,3,1,1,1,0,80,600,0,1
22,25,台東区,35,4,1,1,0,0,80,500,1,1
22,30,台東区,15,2,1,1,0,0,80,600,0,1
27,25,台東区,25,5,1,1,0,0,80,500,0,1
65,50,台東区,11,4,2,1,1,1,80,500,0,1
12,20,台東区,31,3,1,1,0,0,80,600,0,0
29,40,台東区,9,4,1,1,1,1,80,500,0,0
14,20,台東区,31,3,1,1,0,0,80,600,0,0
35,25,台東区,0,7,1,1,0,0,80,500,0,0
38,25,台東区,0,6,1,1,0,0,80,500,0,0
28,30,台東区,11,4,1,1,1,0,80,600,0,0
24,25,台東区,8,5,1,1,0,0,80,600,0,0
39,60,台東区,21,5,3,1,1,1,80,500,0,0
47,50,台東区,25,4,2,1,1,1,80,600,1,0
32,35,台東区,9,4,1,1,1,1,80,500,0,0
14,20,台東区,31,3,1,1,0,0,80,600,0,0
35,35,台東区,10,3,1,1,1,1,80,500,0,0
50,55,台東区,6,5,2,1,1,1,80,500,1,0
50,60,台東区,21,6,2,1,1,1,80,500,1,0
8.9,25,台東区,46,4,1,1,1,0,60,300,1,0
120,60,台東区,1,4,3,1,1,1,80,500,0,1
14,20,台東区,37,8,1,1,0,0,80,300,1,1
78,65,台東区,20,6,3,1,1,1,80,500,1,1
85,60,台東区,25,2,3,1,1,1,80,500,1,1
44,55,台東区,15,6,2,1,1,1,80,500,0,0
32,40,台東区,15,6,1,1,1,1,80,500,0,0
26,25,台東区,8,6,1,1,1,0,80,500,0,1
44,55,台東区,20,6,2,1,1,1,80,500,1,0
75,70,台東区,21,6,3,1,1,1,80,700,1,1
26,25,台東区,7,5,1,1,0,0,80,500,0,1
80,80,台東区,21,6,3,1,1,1,80,700,1,1
25,25,台東区,8,6,1,1,0,0,80,400,0,1
26,25,台東区,8,6,1,1,0,0,80,400,0,1
25,25,台東区,8,6,1,1,0,0,80,400,0,1
32,30,台東区,15,6,1,1,1,0,80,400,0,1
58,60,台東区,21,6,2,1,1,1,80,700,0,1
55,55,台東区,27,6,3,1,1,1,80,500,1,1
40,65,台東区,22,5,3,1,1,1,80,700,0,1
41,60,台東区,16,6,2,1,1,1,80,700,0,0
32,35,台東区,10,6,1,1,1,1,80,400,0,0
45,70,台東区,16,5,3,1,1,1,80,700,0,0
41,60,台東区,16,6,2,1,1,1,80,700,0,0
40,50,台東区,8,6,2,1,1,1,80,700,1,0
28,25,台東区,1,7,1,1,0,0,80,700,0,0
20,20,墨田区,23,1,1,1,0,0,80,500,0,1
23,20,墨田区,18,3,1,1,0,0,80,300,0,1
58,50,墨田区,19,1,2,1,1,1,80,500,0,1
23,20,墨田区,10,1,1,1,0,0,80,500,0,0
25,45,墨田区,33,3,2,1,1,0,60,300,0,0
22,20,墨田区,10,1,1,1,0,0,80,500,0,0
55,65,墨田区,18,1,3,1,1,1,80,500,0,0
18,20,墨田区,10,1,1,1,0,0,80,500,0,0
46,60,墨田区,23,15,3,1,1,1,60,300,0,1
24,25,墨田区,11,12,1,1,0,0,60,300,0,1
85,65,墨田区,4,12,2,1,1,1,80,500,0,1
53,65,墨田区,5,14,3,1,1,1,60,300,0,0
20,25,墨田区,6,12,1,1,0,0,60,300,0,0
20,25,墨田区,6,13,1,1,0,0,60,300,1,0
33,35,墨田区,40,12,1,1,1,1,80,500,1,1
34,45,墨田区,35,11,1,1,1,0,60,300,0,1
27,25,墨田区,6,12,1,1,0,0,80,500,0,1
47,50,墨田区,18,4,2,1,1,1,60,300,0,1
12,20,墨田区,32,11,1,1,0,0,80,500,1,1
44,50,墨田区,15,11,1,1,1,1,60,300,0,1
70,80,墨田区,16,10,3,1,1,1,80,500,0,1
19,20,墨田区,30,11,1,1,0,0,60,300,0,0
14,15,墨田区,28,10,1,1,0,0,60,300,1,0
25,20,墨田区,11,12,1,1,0,0,80,500,0,0
16,20,墨田区,11,12,1,1,0,0,80,500,0,0
46,40,墨田区,7,12,1,1,1,1,80,500,0,1
25,25,墨田区,10,11,1,1,0,0,60,300,0,1
73,70,墨田区,22,9,3,1,1,1,60,300,0,1
17,25,墨田区,35,11,1,1,1,1,80,500,0,1
29,25,墨田区,7,7,1,1,0,0,60,300,0,1
23,20,墨田区,16,9,1,1,0,0,80,500,0,1
14,15,墨田区,32,6,1,1,0,0,60,300,0,1
43,60,墨田区,27,7,3,1,1,1,60,300,0,1
68,60,墨田区,12,8,3,1,1,1,80,500,0,1
26,25,墨田区,7,6,1,1,0,0,80,500,1,0
24,20,墨田区,10,7,1,1,0,0,80,300,0,0
22,25,墨田区,7,8,1,1,0,0,80,500,0,0
23,20,墨田区,12,8,1,1,0,0,60,300,1,0
23,20,墨田区,10,7,1,1,0,0,80,300,0,0
19,20,墨田区,16,5,1,1,0,0,60,300,0,0
26,25,墨田区,12,6,1,1,0,0,60,300,0,0
22,25,墨田区,7,8,1,1,0,0,80,500,0,0
22,20,墨田区,11,3,1,1,0,0,80,300,0,0
11,20,墨田区,28,11,1,1,0,0,80,500,1,0
22,20,墨田区,12,10,1,0,0,0,80,500,0,0
24,20,墨田区,12,6,1,1,0,0,60,300,0,0
47,70,墨田区,17,11,3,1,1,1,60,300,0,0
21,20,墨田区,10,5,1,1,0,0,80,500,0,0
9,15,墨田区,27,6,1,0,0,0,60,300,0,0
23,30,墨田区,4,8,1,1,0,0,80,500,0,0
37,45,墨田区,34,3,2,1,1,1,80,400,0,1
25,25,墨田区,8,6,1,1,0,0,80,300,1,1
27,25,墨田区,8,6,1,1,0,0,80,300,0,1
29,25,墨田区,1,8,1,1,0,0,80,400,0,0
31,25,墨田区,1,3,1,1,1,0,80,300,0,0
45,55,墨田区,27,1,2,1,1,1,80,300,1,0
39,60,墨田区,20,6,3,1,1,1,80,200,0,0
49,50,墨田区,5,4,2,1,1,1,80,400,0,0
29,25,墨田区,1,8,1,1,0,0,80,400,0,0
29,25,墨田区,1,8,1,1,0,0,80,400,0,0
10,15,墨田区,27,2,1,0,0,0,80,400,0,0
79,80,墨田区,21,3,4,1,1,1,80,400,0,1
65,55,墨田区,22,11,2,1,1,1,80,400,1,1
25,20,墨田区,17,12,1,1,1,0,60,300,0,1
62,65,墨田区,18,9,2,1,1,1,60,300,0,1
29,25,墨田区,8,8,1,1,0,0,80,400,0,1
24,20,墨田区,16,10,1,1,0,0,80,400,0,1
28,35,墨田区,39,9,1,1,1,1,60,300,1,1
64,65,墨田区,4,8,2,1,1,1,80,400,0,0
40,45,墨田区,14,9,2,1,1,1,80,400,1,0
39,55,墨田区,23,8,2,1,1,1,60,300,1,0
22,20,墨田区,11,7,1,1,0,0,60,300,0,0
24,20,墨田区,11,10,1,1,0,0,80,400,0,0
24,20,墨田区,11,10,1,1,0,0,80,400,0,0
50,50,墨田区,8,8,1,1,1,1,80,400,0,0
55,50,墨田区,10,3,2,1,1,1,80,400,0,1
20,20,墨田区,18,10,1,1,0,0,60,300,0,1
43,40,墨田区,12,10,1,1,1,1,80,500,0,1
24,25,墨田区,18,3,1,1,0,0,60,300,0,1
48,50,墨田区,37,10,2,1,1,1,80,500,1,1
40,50,墨田区,47,5,2,1,1,1,60,300,1,1
53,45,墨田区,1,9,2,1,1,1,60,300,0,0
33,40,墨田区,7,10,1,1,1,1,80,500,1,0
42,50,墨田区,14,5,3,1,1,1,80,400,1,0
19,40,墨田区,42,5,2,1,1,0,60,300,0,0
30,25,墨田区,7,4,1,1,0,0,60,300,0,1
32,25,墨田区,4,5,1,1,0,0,80,500,0,1
30,25,墨田区,7,4,1,1,0,0,60,300,1,1
73,70,墨田区,28,3,3,1,1,1,60,300,1,1
74,70,墨田区,27,3,3,1,1,1,80,500,0,1
48,40,墨田区,7,4,1,1,1,1,60,300,0,1
41,35,墨田区,16,2,1,1,1,1,60,300,0,1
37,40,墨田区,37,1,1,1,1,1,80,500,1,1
34,25,墨田区,4,5,1,1,0,0,80,500,0,1
24,25,墨田区,7,1,1,1,0,0,80,500,0,1
41,55,墨田区,15,1,2,1,1,1,80,500,0,0
39,60,墨田区,17,2,2,1,1,1,80,500,0,0
40,55,墨田区,32,3,3,1,1,1,60,300,1,0
21,20,墨田区,11,2,1,1,0,0,80,500,0,0
23,20,墨田区,11,2,1,1,0,0,60,300,1,0
45,60,墨田区,27,1,3,1,1,1,80,500,1,0
47,65,墨田区,17,2,3,1,1,1,80,500,1,0
64,105,墨田区,27,1,2,1,1,1,80,500,0,0
40,55,墨田区,32,3,2,1,1,1,60,300,1,0
65,105,墨田区,27,1,3,1,1,1,80,500,0,0
58,50,墨田区,28,4,2,1,1,1,60,300,1,1
50,65,墨田区,28,8,3,1,1,1,80,400,1,1
41,35,墨田区,8,4,1,1,1,1,80,300,0,1
99,70,墨田区,9,3,3,1,1,1,80,300,1,1
29,55,墨田区,44,1,2,1,1,1,80,200,0,1
41,40,墨田区,17,5,1,1,1,1,80,400,0,1
29,25,墨田区,8,4,1,1,0,0,80,300,0,1
53,55,墨田区,28,4,3,1,1,1,80,400,1,1
47,60,墨田区,44,1,3,1,1,1,80,200,1,1
28,25,墨田区,8,4,1,1,0,0,80,300,1,1
52,65,墨田区,44,1,2,1,1,1,80,200,1,1
11,15,墨田区,33,2,1,1,0,0,80,200,0,1
45,55,墨田区,21,2,3,1,1,1,80,200,1,0
18,30,墨田区,10,7,1,1,1,0,80,200,0,0
66,70,墨田区,4,2,3,1,1,1,80,300,0,0
20,30,墨田区,10,6,1,1,0,0,80,200,0,0
37,60,墨田区,21,3,2,1,1,1,80,200,1,0
29,35,墨田区,10,7,1,1,1,1,80,200,1,0
39,50,墨田区,7,5,2,1,1,1,80,300,0,0
6.8,15,墨田区,28,2,1,1,0,0,80,200,0,0
27,25,墨田区,8,5,1,1,0,0,80,200,0,1
87,65,墨田区,13,6,3,1,1,1,80,500,0,1
78,65,墨田区,10,6,3,1,1,1,80,500,0,1
22,20,墨田区,17,3,1,1,0,0,80,500,0,1
11,25,墨田区,50,6,1,1,0,0,80,400,0,1
24,20,墨田区,17,3,1,1,0,0,80,500,0,1
82,80,墨田区,8,6,3,1,1,1,80,500,0,0
24,20,墨田区,12,2,1,1,0,0,80,500,0,0
58,65,墨田区,14,6,3,1,1,1,80,500,0,0
52,55,墨田区,28,7,3,1,1,1,60,300,1,1
24,25,墨田区,12,10,1,1,0,0,60,300,0,1
30,25,墨田区,10,4,1,1,0,0,80,700,1,1
53,40,墨田区,16,3,1,1,1,1,80,700,0,1
27,20,墨田区,16,3,1,0,0,0,80,700,0,1
27,25,墨田区,16,9,1,1,0,0,80,600,0,1
69,55,墨田区,27,6,3,1,1,1,80,600,1,1
42,35,墨田区,3,5,1,1,1,1,80,600,0,1
53,55,墨田区,40,9,3,1,1,1,80,600,1,1
17,30,墨田区,46,8,1,1,0,0,80,600,1,1
38,55,墨田区,40,9,1,1,1,1,80,600,0,1
30,25,墨田区,9,6,1,1,0,0,80,600,0,1
40,55,墨田区,24,7,2,1,1,1,80,700,1,0
35,25,墨田区,1,8,1,1,0,0,80,600,0,0
33,50,墨田区,24,7,2,1,1,1,80,700,0,0
45,55,墨田区,22,6,3,1,1,1,80,600,1,0
56,55,墨田区,7,4,2,1,1,1,80,700,0,0
8,30,墨田区,39,6,1,1,0,0,80,600,0,0
41,65,墨田区,30,5,3,1,1,1,80,700,0,0
34,25,墨田区,1,8,1,1,0,0,80,600,0,0
35,50,墨田区,24,7,2,1,1,1,80,700,0,0
30,20,墨田区,2,9,1,1,0,0,80,600,0,0
39,60,墨田区,35,9,2,1,1,1,80,600,1,0
39,45,墨田区,12,3,1,1,1,1,80,700,0,0
17,45,墨田区,40,7,1,1,1,1,80,600,0,0
43,40,墨田区,11,5,1,1,1,1,80,600,0,0
14,15,墨田区,30,4,1,1,0,0,80,500,0,1
22,20,墨田区,11,6,1,1,0,0,60,300,0,0
50,45,墨田区,0,5,2,1,1,1,80,200,0,1
32,25,墨田区,1,3,1,1,1,1,80,400,0,1
32,25,墨田区,1,3,1,1,1,0,80,400,0,1
32,25,墨田区,1,3,1,1,1,0,80,400,0,1
49,45,墨田区,0,5,2,1,1,1,80,200,0,1
26,25,墨田区,8,5,1,1,0,0,80,300,0,1
21,20,墨田区,15,8,1,1,0,0,60,300,1,1
14,50,墨田区,47,6,2,1,1,0,80,200,0,1
30,30,墨田区,0,5,1,1,1,1,80,200,0,1
40,35,墨田区,0,5,1,1,1,1,80,200,0,1
25,25,墨田区,6,6,1,1,0,0,80,400,0,1
39,40,墨田区,1,5,1,1,1,1,80,400,0,0
22,50,墨田区,30,8,2,1,1,1,80,200,1,0
24,65,墨田区,13,5,3,1,1,1,80,200,0,0
35,55,墨田区,10,6,2,1,1,1,80,400,0,0
37,65,墨田区,13,5,3,1,1,1,80,200,1,0
31,25,墨田区,5,6,1,1,0,0,80,500,0,1
28,25,墨田区,1,7,1,1,0,0,80,400,0,1
23,60,墨田区,25,8,2,1,1,1,80,500,0,0
50,55,墨田区,44,8,3,1,1,1,80,400,1,1
47,35,墨田区,4,6,1,1,1,1,80,500,0,1
44,55,墨田区,22,8,2,1,1,1,80,500,0,1
86,65,墨田区,13,7,3,1,1,1,80,500,0,1
44,55,墨田区,29,12,2,1,1,1,60,300,1,1
43,25,墨田区,2,6,1,1,0,0,80,600,0,1
41,25,墨田区,2,6,1,1,0,0,80,600,0,1
42,25,墨田区,2,6,1,1,1,0,80,600,1,1
41,25,墨田区,2,6,1,1,0,0,80,600,0,1
42,25,墨田区,2,6,1,1,1,0,80,600,0,1
42,25,墨田区,2,6,1,1,0,0,80,600,0,1
42,25,墨田区,2,6,1,1,1,0,80,600,0,1
22,20,墨田区,17,6,1,1,0,0,80,500,0,1
51,50,墨田区,22,8,2,1,1,1,80,400,0,1
43,25,墨田区,2,6,1,1,0,0,80,600,0,1
56,65,墨田区,19,10,3,1,1,1,60,300,0,0
22,20,墨田区,12,11,1,1,0,0,80,500,0,0
45,55,墨田区,23,11,3,1,1,0,60,300,0,0
20,20,墨田区,14,10,1,1,0,0,60,300,0,0
21,25,墨田区,4,11,1,1,0,0,60,300,0,0
36,60,墨田区,23,11,3,1,1,1,60,300,0,0
25,25,墨田区,10,7,1,1,0,0,80,400,1,0
19,20,墨田区,12,6,1,1,0,0,80,500,0,0
62,65,墨田区,8,7,2,1,1,1,80,500,0,0
42,40,墨田区,4,9,2,1,1,1,80,200,0,1
37,65,墨田区,10,9,3,1,1,1,80,200,0,1
45,60,墨田区,26,3,3,1,1,1,80,400,1,1
47,65,墨田区,10,9,3,1,1,1,80,200,0,1
30,65,墨田区,26,8,3,1,1,1,80,200,0,1
34,70,墨田区,5,9,3,1,1,1,80,200,0,0
35,65,墨田区,5,9,3,1,1,1,80,200,0,0
30,55,墨田区,23,5,3,1,1,1,60,200,1,0
45,70,墨田区,33,8,2,1,1,1,80,200,1,1
13,40,墨田区,40,3,2,1,1,1,80,300,0,1
25,55,墨田区,33,6,3,1,1,1,80,200,1,0
20,60,墨田区,36,1,3,1,1,1,60,300,0,0
33,60,墨田区,36,1,3,1,1,1,60,300,1,0
6.8,30,墨田区,36,2,1,1,1,0,60,300,0,0
15,30,墨田区,36,1,1,1,1,0,60,300,1,0
21,15,墨田区,19,7,1,1,0,0,60,300,0,1
27,25,墨田区,11,7,1,1,0,0,60,300,0,1
45,55,墨田区,24,6,3,1,1,1,80,500,0,1
27,25,墨田区,9,6,1,1,0,0,60,300,0,1
21,20,墨田区,18,5,1,1,0,0,60,300,1,1
26,25,墨田区,6,7,1,1,0,0,60,300,0,0
24,50,墨田区,37,7,2,1,1,1,60,300,0,0
35,40,墨田区,6,7,1,1,1,1,60,300,0,0
25,25,墨田区,13,6,1,1,0,0,60,300,0,0
24,25,墨田区,7,4,1,1,0,0,60,300,0,0
36,40,墨田区,10,8,1,1,0,0,60,300,1,0
55,65,墨田区,19,5,3,1,1,1,60,300,1,0
26,25,墨田区,9,4,1,1,0,0,80,500,0,0
37,40,墨田区,19,2,1,1,1,0,80,500,0,1
35,35,墨田区,21,8,1,1,1,1,60,400,1,1
44,40,墨田区,7,7,1,1,1,1,80,400,0,1
26,40,墨田区,34,7,1,1,1,0,60,400,0,1
40,40,墨田区,17,5,2,1,1,0,60,400,0,1
32,50,墨田区,29,3,2,1,1,1,60,400,0,1
54,40,墨田区,7,7,1,1,1,1,80,400,0,1
24,25,墨田区,5,5,1,1,0,0,60,400,0,0
24,25,墨田区,5,5,1,1,0,0,60,400,0,0
40,40,墨田区,2,7,1,1,1,1,80,400,0,0
22,25,墨田区,12,5,1,1,0,0,60,400,0,0
43,60,墨田区,22,9,3,1,1,1,60,400,1,0
40,55,墨田区,16,11,2,1,1,1,60,300,1,1
27,20,墨田区,5,12,1,1,0,0,60,300,0,1
35,60,墨田区,24,13,2,1,1,1,60,300,1,1
41,40,墨田区,5,12,1,1,1,1,60,300,0,1
36,60,墨田区,42,10,1,1,1,1,80,400,1,1
45,60,墨田区,12,9,3,1,1,1,80,400,0,1
42,60,墨田区,7,9,3,1,1,1,80,400,1,0
40,65,墨田区,13,11,2,1,1,1,60,200,1,0
21,20,墨田区,18,5,1,1,0,0,80,300,0,1
27,25,墨田区,11,1,1,1,0,0,80,300,0,1
40,50,墨田区,48,5,2,1,1,1,60,300,1,1
25,25,墨田区,13,2,1,1,0,0,80,300,0,1
100,75,墨田区,15,6,3,1,1,1,60,300,0,1
25,25,墨田区,8,2,1,1,0,0,80,300,0,1
45,50,墨田区,11,5,2,1,1,1,80,300,0,1
56,50,墨田区,15,6,2,1,1,1,60,300,0,1
39,50,墨田区,48,5,2,1,1,1,60,300,1,1
17,20,墨田区,17,4,1,1,0,0,80,300,1,1
44,55,墨田区,25,5,2,1,1,1,80,300,1,0
52,65,墨田区,19,1,3,1,1,1,80,500,0,0
22,25,墨田区,14,2,1,1,0,0,80,300,0,0
25,20,墨田区,9,1,1,1,0,0,80,500,0,0
56,65,墨田区,22,4,3,1,1,1,80,300,0,1
24,20,墨田区,15,5,1,1,0,0,80,300,1,1
15,25,墨田区,11,6,1,1,0,0,80,300,0,1
19,20,墨田区,24,5,1,1,0,0,80,300,0,1
75,75,墨田区,19,7,2,1,1,1,80,300,0,1
22,25,墨田区,7,6,1,1,0,0,80,500,0,0
16,20,墨田区,17,4,1,1,0,0,80,300,0,1
33,25,墨田区,5,4,1,1,0,0,80,500,0,1
30,25,墨田区,3,5,1,1,0,0,60,300,0,1
84,80,墨田区,24,7,4,1,1,1,60,300,0,1
31,25,墨田区,6,2,1,1,0,0,80,300,0,1
35,25,墨田区,0,5,1,1,1,1,60,300,0,1
31,25,墨田区,1,2,1,1,0,0,80,300,0,0
50,40,墨田区,0,4,1,1,1,1,80,500,0,0
53,50,墨田区,0,4,1,1,1,1,80,500,0,0
16,15,墨田区,27,5,1,1,0,0,60,300,1,0
30,25,墨田区,1,2,1,1,0,0,80,300,0,0
31,25,墨田区,1,2,1,1,0,0,80,300,0,0
30,25,墨田区,1,2,1,1,0,0,80,300,0,0
22,20,墨田区,14,1,1,1,0,0,80,400,0,0
30,25,墨田区,1,2,1,1,0,0,80,300,0,0
7.2,40,墨田区,34,5,2,1,1,0,60,300,0,0
21,20,墨田区,13,4,1,1,0,0,80,300,0,0
31,25,墨田区,0,4,1,1,1,0,80,500,0,0
30,25,墨田区,0,4,1,1,0,0,80,500,0,0
30,25,墨田区,0,4,1,1,0,0,80,500,0,0
31,25,墨田区,0,4,1,1,1,0,80,500,0,0
32,25,墨田区,0,4,1,1,1,0,80,500,0,0
31,25,墨田区,1,2,1,1,1,0,80,300,0,0
31,25,墨田区,1,2,1,1,1,0,80,300,0,0
32,25,墨田区,1,2,1,1,1,0,80,300,0,0
22,25,墨田区,6,6,1,1,0,0,60,300,0,0
10,15,墨田区,35,6,1,1,0,0,60,200,0,1
40,40,墨田区,8,6,1,1,1,1,60,200,1,1
26,55,墨田区,11,18,3,1,1,1,60,200,0,1
27,25,墨田区,3,7,1,1,0,0,60,200,0,1
10,15,墨田区,30,6,1,1,0,0,60,200,0,0
21,20,墨田区,11,4,1,1,0,0,80,400,0,0
8.7,15,墨田区,30,3,1,1,0,0,80,400,0,0
38,50,墨田区,19,6,2,1,1,1,80,500,0,1
28,25,墨田区,7,5,1,1,0,0,80,500,0,1
65,50,墨田区,0,6,2,1,1,1,80,500,0,1
40,60,墨田区,21,8,2,1,1,1,80,400,0,1
49,50,墨田区,6,5,2,1,1,1,80,400,0,1
29,25,墨田区,7,5,1,1,1,0,80,500,0,1
38,40,墨田区,11,4,1,1,1,1,80,500,1,1
57,65,墨田区,22,5,3,1,1,1,80,400,1,1
28,25,墨田区,6,7,1,1,0,0,80,400,1,1
37,55,墨田区,27,2,2,1,1,1,80,500,0,1
38,65,墨田区,14,6,3,1,1,1,80,500,0,0
22,20,墨田区,8,7,1,1,0,0,80,400,0,0
46,65,墨田区,7,5,3,1,1,1,80,400,0,0
21,20,墨田区,9,3,1,1,0,0,80,500,0,0
29,60,墨田区,17,7,3,1,1,1,60,400,0,0
23,20,墨田区,8,7,1,1,0,0,80,400,0,0
31,70,墨田区,18,8,3,1,1,1,80,200,0,0
46,65,墨田区,7,5,2,1,1,1,80,400,1,0
28,25,墨田区,9,1,1,1,0,0,80,300,0,1
65,65,墨田区,23,4,3,1,1,1,80,500,0,1
82,75,墨田区,19,4,3,1,1,1,80,300,1,1
19,25,墨田区,7,3,1,1,0,0,80,400,0,0
23,20,墨田区,8,3,1,1,0,0,80,500,0,0
55,90,墨田区,14,5,2,1,1,1,80,300,0,0
45,65,墨田区,19,6,2,1,1,1,80,500,0,1
36,60,墨田区,28,6,2,1,1,1,80,300,0,1
27,25,墨田区,9,6,1,1,0,0,80,500,0,1
46,70,墨田区,28,6,3,1,1,1,80,300,0,1
32,50,墨田区,23,6,2,1,1,1,80,300,1,0
23,20,墨田区,17,9,1,1,0,0,80,300,0,1
23,20,墨田区,17,9,1,1,0,0,80,300,0,1
40,40,墨田区,8,12,2,1,1,0,80,300,0,1
21,25,墨田区,12,9,1,1,0,0,80,300,0,0
16,20,墨田区,12,9,1,1,0,0,80,300,0,0
25,25,墨田区,0,12,1,1,0,0,80,300,0,0
21,20,墨田区,12,11,1,1,0,0,80,300,0,0
19,20,墨田区,18,9,1,1,0,0,80,300,1,1
29,25,墨田区,7,6,1,1,0,0,80,200,0,1
29,25,墨田区,7,6,1,1,0,0,80,200,0,1
31,40,墨田区,4,4,1,1,1,1,80,400,0,0
32,60,墨田区,12,2,2,1,1,1,80,200,0,0
16,15,墨田区,12,14,1,1,0,0,80,200,0,0
21,20,墨田区,18,9,1,1,0,0,80,400,0,1
24,20,墨田区,18,9,1,1,0,0,80,400,0,1
61,55,墨田区,13,7,2,1,1,1,80,300,1,1
13,15,墨田区,30,6,1,1,0,0,80,500,0,0
25,25,墨田区,3,7,1,1,0,0,80,400,1,0
33,50,墨田区,23,10,2,1,1,1,60,300,1,0
25,25,墨田区,3,7,1,1,0,0,80,400,1,0
17,20,墨田区,13,12,1,1,0,0,60,300,0,0
70,65,墨田区,19,7,3,1,1,1,60,300,0,1
48,60,墨田区,27,6,3,1,1,1,60,300,1,1
47,65,墨田区,14,7,3,1,1,1,60,300,0,0
23,25,墨田区,8,8,1,1,0,0,60,400,0,0
31,45,墨田区,8,5,1,1,1,1,80,500,0,0
19,20,墨田区,13,10,1,1,0,0,80,400,1,0
19,20,墨田区,12,8,1,1,0,0,60,300,0,0
18,25,墨田区,12,7,1,1,0,0,80,300,0,0
40,40,墨田区,15,7,1,1,1,1,80,500,1,1
53,55,墨田区,25,8,2,1,1,1,80,500,1,1
26,25,墨田区,11,9,1,1,0,0,80,400,0,1
40,50,墨田区,10,8,2,1,1,1,80,500,0,0
25,25,墨田区,5,8,1,1,0,0,80,400,0,0
26,25,墨田区,5,8,1,1,0,0,80,400,0,0
33,30,墨田区,8,9,1,1,1,1,80,400,1,0
27,30,墨田区,8,9,1,1,1,0,80,400,0,0
26,30,墨田区,8,9,1,1,1,1,80,400,0,0
54,45,墨田区,13,8,2,1,1,1,80,400,0,1
60,40,墨田区,1,10,1,1,1,1,80,600,0,1
39,40,墨田区,11,10,1,1,0,0,80,600,0,0
23,25,墨田区,6,9,1,1,0,0,80,400,0,0
37,55,墨田区,23,9,2,1,1,1,80,400,0,0
26,25,墨田区,5,9,1,1,0,0,80,400,0,0
32,25,墨田区,5,8,1,1,0,0,80,400,0,1
30,25,墨田区,5,8,1,1,0,0,80,400,0,1
23,20,墨田区,17,11,1,1,0,0,80,500,0,1
32,25,墨田区,6,8,1,1,0,0,80,400,0,1
17,25,墨田区,8,9,1,1,0,0,80,600,0,1
53,60,墨田区,25,6,2,1,1,1,80,400,1,1
29,40,墨田区,40,7,1,1,1,1,80,400,0,1
50,50,墨田区,7,10,2,1,1,0,80,400,0,1
43,50,墨田区,6,8,1,1,1,1,80,400,0,1
43,50,墨田区,6,8,1,1,1,1,80,400,0,1
53,60,墨田区,27,4,3,1,1,1,80,600,0,1
41,50,墨田区,5,8,1,1,1,1,80,400,0,1
47,60,墨田区,10,2,2,1,1,1,80,600,0,0
55,70,墨田区,16,7,3,1,1,1,80,600,1,0
20,20,墨田区,12,6,1,1,0,0,80,400,0,0
49,60,墨田区,10,2,2,1,1,0,80,600,0,0
30,25,墨田区,1,8,1,1,0,0,80,400,0,0
38,65,墨田区,19,6,2,1,1,1,80,600,0,0
30,70,墨田区,31,4,3,1,1,1,80,400,0,0
35,40,墨田区,6,4,1,1,1,1,80,400,0,0
18,20,墨田区,10,2,1,1,0,0,80,600,0,0
45,35,墨田区,10,5,1,1,1,1,80,400,0,0
26,25,墨田区,10,2,1,1,0,0,80,600,0,0
28,25,墨田区,3,9,1,1,0,0,80,500,0,0
29,40,墨田区,8,1,1,1,1,1,80,600,0,0
43,60,墨田区,22,4,3,1,1,1,80,600,1,0
46,70,墨田区,16,7,3,1,1,1,80,600,0,0
70,75,墨田区,10,3,3,1,1,1,80,600,0,0
48,35,墨田区,41,9,1,1,1,1,80,500,1,1
26,25,墨田区,12,6,1,1,0,0,60,300,0,1
31,25,墨田区,6,10,1,1,0,0,80,400,1,1
34,40,墨田区,7,7,1,1,1,1,60,300,1,0
36,30,墨田区,1,7,1,1,1,1,60,300,0,0
45,60,墨田区,15,10,2,1,1,1,80,500,1,0
33,30,墨田区,1,7,1,1,1,0,60,300,0,0
40,50,墨田区,27,7,3,1,1,1,60,300,1,0
30,60,墨田区,29,10,2,1,1,1,80,400,1,0
24,25,墨田区,7,6,1,1,0,0,60,300,0,0
23,20,墨田区,11,9,1,1,0,0,80,500,0,0
33,30,墨田区,1,9,1,1,1,0,60,300,1,0
22,20,墨田区,8,9,1,1,0,0,80,500,0,0
31,40,墨田区,7,6,1,1,1,1,60,300,0,0
