Tenure,Distance,Kenpei,Youseki,Reform,E_Size,E_Tenure,E_Distance,E_Kenpei,E_Youseki,E_Reform,Size,Hat_B,Hat_Y_D1,Hat_B_OLS,Hat_Y_OLS
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,74,40.4567482408321,123.66920635937646,99.03664849261132,99.03664849261132
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,74,22.802015316297428,50.25109167997668,76.56895372232403,76.56895372232403
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,75,41.30780515062628,126.0354145098611,100.60572503392707,100.60572503392707
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,75,23.653072226091602,51.005264059476055,78.13803026363978,78.13803026363978
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,76,42.20476964172458,128.40162266034574,102.17480157524282,102.17480157524282
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,76,24.54504475319461,51.75347803154226,79.70710680495553,79.70710680495553
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,77,43.10068879230747,130.76783081083042,103.74387811655858,103.74387811655858
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,77,25.440963903777494,52.507650411041624,81.27618334627127,81.27618334627127
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,78,44.00702055613523,137.97735203914644,105.31295465787433,105.31295465787433
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,78,26.56891813030462,53.31819046419424,82.84525988758702,82.84525988758702
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,79,44.9465356560343,140.3435601896311,106.88203119919007,106.88203119919007
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,79,27.50843323020369,54.072362843693604,84.41433642890277,84.41433642890277
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,80,45.90735451120499,142.70976834011572,108.45110774050582,108.45110774050582
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,80,28.469252085374382,54.82653522319297,85.98341297021852,85.98341297021852
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,81,47.689274936973085,145.07597649060037,110.02018428182157,110.02018428182157
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,81,29.46598150563032,55.568545080303,87.55248951153428,87.55248951153428
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,82,48.6914322907666,147.44218464108502,111.58926082313732,111.58926082313732
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,82,30.468138859423828,56.32271745980235,89.12156605285003,89.12156605285003
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,83,51.87131200979747,153.10735306407534,113.15833736445308,113.15833736445308
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,83,30.647158352233443,57.52509195225221,90.69064259416578,90.69064259416578
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,84,52.91256806065094,155.47356121455996,114.72741390576883,114.72741390576883
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,84,31.68841440308691,58.279264331751584,92.25971913548152,92.25971913548152
